"['3450', '370', '3:0:0', '1', '0.60', '236', '0.00', '0.13', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '59', '3:0:0', '1', '-0.47', '101513', '27.50', '5.00', '145', '201', '335', '0.00', '0.00', '0.00\r\n']"
"['3450', '60', '3:0:0', '1', '-0.31', '101504', '27.50', '5.00', '146', '200', '334', '0.00', '0.00', '0.00\r\n']"
"['3450', '61', '3:0:0', '1', '0.11', '101511', '27.50', '5.00', '145', '201', '335', '0.00', '0.00', '0.00\r\n']"
"['3450', '62', '3:0:0', '1', '-0.39', '101517', '27.50', '5.00', '145', '200', '336', '0.00', '0.00', '0.00\r\n']"
"['3450', '63', '3:0:0', '1', '-0.06', '101515', '27.50', '5.00', '146', '201', '337', '0.00', '0.00', '0.00\r\n']"
"['3450', '64', '3:0:0', '1', '-0.81', '101513', '27.50', '5.00', '146', '200', '335', '0.00', '0.00', '0.00\r\n']"
"['3450', '65', '3:0:0', '1', '-0.14', '101516', '27.50', '5.00', '147', '201', '335', '0.00', '0.00', '0.00\r\n']"
"['3450', '66', '3:0:0', '1', '-0.22', '101510', '27.50', '5.00', '146', '201', '334', '0.00', '0.00', '0.00\r\n']"
"['3450', '67', '3:0:0', '1', '0.44', '101510', '27.50', '5.00', '146', '200', '334', '0.00', '0.00', '0.00\r\n']"
"['3450', '68', '3:0:0', '1', '-0.64', '101512', '27.50', '5.00', '145', '200', '335', '0.00', '0.00', '0.00\r\n']"
"['3450', '69', '3:0:0', '1', '0.19', '101511', '27.50', '5.00', '147', '201', '335', '0.00', '0.00', '0.00\r\n']"
"['3450', '70', '3:0:0', '1', '-0.56', '101509', '27.50', '5.00', '147', '201', '337', '0.00', '0.00', '0.00\r\n']"
"['3450', '71', '3:0:0', '1', '-0.31', '101508', '27.50', '5.00', '145', '200', '334', '0.00', '0.00', '0.00\r\n']"
"['3450', '72', '3:0:0', '1', '-0.39', '101506', '27.50', '5.00', '147', '201', '334', '0.00', '0.00', '0.00\r\n']"
"['3450', '73', '3:0:0', '1', '-0.81', '101511', '27.50', '5.00', '147', '201', '335', '0.00', '0.00', '0.00\r\n']"
"['3450', '74', '3:0:0', '1', '0.02', '101513', '27.50', '5.00', '147', '201', '335', '0.00', '0.00', '0.00\r\n']"
"['3450', '75', '3:0:0', '1', '0.11', '101511', '27.50', '5.00', '145', '201', '334', '0.00', '0.00', '0.00\r\n']"
"['3450', '76', '3:0:0', '1', '-0.56', '101518', '27.50', '5.00', '145', '200', '334', '0.00', '0.00', '0.00\r\n']"
"['3450', '77', '3:0:0', '1', '-0.14', '101507', '27.50', '5.00', '148', '200', '335', '0.00', '0.00', '0.00\r\n']"
"['3450', '78', '3:0:0', '1', '-0.14', '101515', '27.50', '5.00', '146', '201', '335', '0.00', '0.00', '0.00\r\n']"
"['3450', '79', '3:0:0', '1', '-0.22', '101510', '27.50', '5.00', '146', '201', '334', '0.00', '0.00', '0.00\r\n']"
"['3450', '80', '3:0:0', '1', '-0.06', '101517', '27.50', '5.00', '146', '201', '334', '0.00', '0.00', '0.00\r\n']"
"['3450', '81', '3:0:0', '1', '-0.56', '101519', '27.50', '5.00', '147', '201', '335', '0.00', '0.00', '0.00\r\n']"
"['3450', '82', '3:0:0', '1', '-0.81', '101512', '27.50', '5.00', '146', '200', '334', '0.00', '0.00', '0.00\r\n']"
"['3450', '83', '3:0:0', '1', '0.19', '101509', '27.50', '5.00', '146', '200', '335', '0.00', '0.00', '0.00\r\n']"
"['3450', '84', '3:0:0', '1', '-0.39', '101508', '27.50', '5.00', '146', '201', '336', '0.00', '0.00', '0.00\r\n']"
"['3450', '85', '3:0:0', '1', '-0.31', '101512', '27.50', '5.00', '147', '200', '335', '0.00', '0.00', '0.00\r\n']"
"['3450', '86', '3:0:0', '1', '-0.89', '101514', '27.50', '5.00', '145', '201', '334', '0.00', '0.00', '0.00\r\n']"
"['3450', '87', '3:0:0', '1', '-0.64', '101516', '27.50', '5.00', '145', '200', '335', '0.00', '0.00', '0.00\r\n']"
"['3450', '88', '3:0:0', '1', '-0.31', '101507', '27.50', '5.00', '147', '201', '335', '0.00', '0.00', '0.00\r\n']"
"['3450', '89', '3:0:0', '1', '-0.39', '101514', '27.50', '5.00', '147', '200', '334', '0.00', '0.00', '0.00\r\n']"
"['3450', '90', '3:0:0', '1', '-0.72', '101511', '27.60', '5.00', '146', '199', '335', '0.00', '0.00', '0.00\r\n']"
"['3450', '91', '3:0:0', '1', '-0.22', '101514', '27.50', '5.00', '146', '201', '336', '0.00', '0.00', '0.00\r\n']"
"['3450', '92', '3:0:0', '1', '-0.72', '101515', '27.60', '5.00', '146', '200', '335', '0.00', '0.00', '0.00\r\n']"
"['3450', '93', '3:0:0', '1', '-0.56', '101508', '27.60', '5.00', '145', '201', '336', '0.00', '0.00', '0.00\r\n']"
"['3450', '94', '3:0:0', '1', '-0.22', '101512', '27.60', '5.00', '146', '200', '336', '0.00', '0.00', '0.00\r\n']"
"['3450', '95', '3:0:0', '1', '-0.47', '101515', '27.50', '5.00', '147', '201', '334', '0.00', '0.00', '0.00\r\n']"
"['3450', '96', '3:0:0', '1', '-0.56', '101515', '27.50', '5.00', '146', '199', '335', '0.00', '0.00', '0.00\r\n']"
"['3450', '97', '3:0:0', '1', '-0.47', '101514', '27.50', '5.00', '146', '201', '334', '0.00', '0.00', '0.00\r\n']"
"['3450', '98', '3:0:0', '1', '-0.72', '101514', '27.60', '5.00', '146', '200', '335', '0.00', '0.00', '0.00\r\n']"
"['3450', '99', '3:0:0', '1', '-0.81', '101516', '27.60', '5.00', '146', '200', '335', '0.00', '0.00', '0.00\r\n']"
"['3450', '100', '3:0:0', '1', '-0.56', '101509', '27.60', '5.00', '146', '201', '334', '0.00', '0.00', '0.00\r\n']"
"['3450', '101', '3:0:0', '1', '-0.56', '101513', '27.60', '5.00', '147', '201', '335', '0.00', '0.00', '0.00\r\n']"
"['3450', '102', '3:0:0', '1', '-0.31', '101512', '27.60', '5.00', '146', '200', '335', '0.00', '0.00', '0.00\r\n']"
"['3450', '103', '3:0:0', '1', '-0.56', '101517', '27.60', '5.00', '146', '200', '335', '0.00', '0.00', '0.00\r\n']"
"['3450', '104', '3:0:0', '1', '-0.56', '101510', '27.60', '5.00', '146', '201', '334', '0.00', '0.00', '0.00\r\n']"
"['3450', '105', '3:0:0', '1', '-0.64', '101512', '27.60', '5.00', '145', '201', '335', '0.00', '0.00', '0.00\r\n']"
"['3450', '106', '3:0:0', '1', '-1.06', '101520', '27.60', '5.00', '147', '200', '334', '0.00', '0.00', '0.00\r\n']"
"['3450', '107', '3:0:0', '1', '-0.64', '101514', '27.60', '5.00', '146', '200', '334', '0.00', '0.00', '0.00\r\n']"
"['3450', '108', '3:0:0', '1', '-0.97', '101513', '27.60', '5.00', '147', '200', '335', '0.00', '0.00', '0.00\r\n']"
"['3450', '109', '3:0:0', '1', '-0.47', '101513', '27.60', '5.00', '147', '201', '335', '0.00', '0.00', '0.00\r\n']"
"['3450', '110', '3:0:0', '1', '0.02', '101512', '27.60', '5.00', '146', '201', '335', '0.00', '0.00', '0.00\r\n']"
"['3450', '111', '3:0:0', '1', '-0.14', '101511', '27.60', '5.00', '147', '201', '334', '0.00', '0.00', '0.00\r\n']"
"['3450', '112', '3:0:0', '1', '-0.39', '101508', '27.60', '5.00', '146', '200', '335', '0.00', '0.00', '0.00\r\n']"
"['3450', '113', '3:0:0', '1', '-0.47', '101512', '27.60', '5.00', '147', '200', '335', '0.00', '0.00', '0.00\r\n']"
"['3450', '114', '3:0:0', '1', '-0.39', '101511', '27.60', '5.00', '146', '200', '337', '0.00', '0.00', '0.00\r\n']"
"['3450', '115', '3:0:0', '1', '-0.14', '101515', '27.60', '5.00', '146', '199', '334', '0.00', '0.00', '0.00\r\n']"
"['3450', '116', '3:0:0', '1', '-0.31', '101510', '27.60', '5.00', '147', '200', '336', '0.00', '0.00', '0.00\r\n']"
"['3450', '117', '3:0:0', '1', '-0.39', '101512', '27.60', '5.00', '147', '201', '335', '0.00', '0.00', '0.00\r\n']"
"['3450', '118', '3:0:0', '1', '-0.47', '101512', '27.60', '5.00', '148', '201', '336', '0.00', '0.00', '0.00\r\n']"
"['3450', '119', '3:0:0', '1', '-0.31', '101511', '27.60', '5.00', '149', '202', '336', '0.00', '0.00', '0.00\r\n']"
"['3450', '120', '3:0:0', '1', '-0.39', '101509', '27.60', '5.00', '149', '200', '338', '0.00', '0.00', '0.00\r\n']"
"['3450', '121', '3:0:0', '1', '-0.31', '101511', '27.60', '5.00', '150', '201', '336', '0.00', '0.00', '0.00\r\n']"
"['3450', '122', '3:0:0', '1', '0.44', '101515', '27.60', '5.00', '148', '203', '337', '0.00', '0.00', '0.00\r\n']"
"['3450', '6', '3:0:0', '1', '-0.89', '101519', '26.20', '5.00', '152', '224', '332', '0.00', '0.00', '0.00\r\n']"
"['3450', '7', '3:0:0', '1', '-0.31', '101514', '26.20', '5.00', '151', '223', '332', '0.00', '0.00', '0.00\r\n']"
"['3450', '8', '3:0:0', '1', '-0.47', '101516', '26.20', '5.00', '151', '223', '331', '0.00', '0.00', '0.00\r\n']"
"['3450', '9', '3:0:0', '1', '-0.64', '101515', '26.20', '5.00', '152', '224', '332', '0.00', '0.00', '0.00\r\n']"
"['3450', '10', '3:0:0', '1', '-1.06', '101512', '26.20', '5.00', '153', '224', '332', '0.00', '0.00', '0.00\r\n']"
"['3450', '11', '3:0:0', '1', '-0.47', '101512', '26.20', '5.00', '152', '223', '334', '0.00', '0.00', '0.00\r\n']"
"['3450', '12', '3:0:0', '1', '-0.31', '101508', '26.20', '5.00', '153', '223', '332', '0.00', '0.00', '0.00\r\n']"
"['3450', '13', '3:0:0', '1', '-0.47', '101523', '26.20', '5.00', '152', '223', '332', '0.00', '0.00', '0.00\r\n']"
"['3450', '14', '3:0:0', '1', '-0.56', '101521', '26.20', '5.00', '152', '223', '333', '0.00', '0.00', '0.00\r\n']"
"['3450', '15', '3:0:0', '1', '-0.97', '101514', '26.20', '5.00', '152', '223', '333', '0.00', '0.00', '0.00\r\n']"
"['3450', '16', '3:0:0', '1', '-0.89', '101514', '26.20', '5.00', '151', '223', '333', '0.00', '0.00', '0.00\r\n']"
"['3450', '17', '3:0:0', '1', '-0.22', '101508', '26.20', '5.00', '152', '224', '331', '0.00', '0.00', '0.00\r\n']"
"['3450', '18', '3:0:0', '1', '-0.97', '101518', '26.20', '5.00', '152', '223', '332', '0.00', '0.00', '0.00\r\n']"
"['3450', '19', '3:0:0', '1', '-0.97', '101517', '26.20', '5.00', '153', '224', '333', '0.00', '0.00', '0.00\r\n']"
"['3450', '20', '3:0:0', '1', '0.19', '101510', '26.20', '5.00', '150', '223', '332', '0.00', '0.00', '0.00\r\n']"
"['3450', '21', '3:0:0', '1', '-0.81', '101513', '26.20', '5.00', '151', '223', '332', '0.00', '0.00', '0.00\r\n']"
"['3450', '22', '3:0:0', '1', '-0.97', '101511', '26.20', '5.00', '151', '224', '331', '0.00', '0.00', '0.00\r\n']"
"['3450', '23', '3:0:0', '1', '-0.31', '101519', '26.20', '5.00', '151', '223', '331', '0.00', '0.00', '0.00\r\n']"
"['3450', '24', '3:0:0', '1', '-0.89', '101515', '26.20', '5.00', '152', '224', '332', '0.00', '0.00', '0.00\r\n']"
"['3450', '25', '3:0:0', '1', '0.27', '101513', '26.20', '5.00', '152', '223', '332', '0.00', '0.00', '0.00\r\n']"
"['3450', '2', '3:0:0', '2', '-0.72', '101524', '26.30', '5.00', '151', '226', '331', '0.00', '0.00', '0.00\r\n']"
"['3450', '54', '3:0:0', '1', '-0.47', '101520', '26.70', '5.00', '151', '224', '331', '0.00', '0.00', '0.00\r\n']"
"['3450', '55', '3:0:0', '1', '-0.14', '101508', '26.70', '5.00', '151', '226', '331', '0.00', '0.00', '0.00\r\n']"
"['3450', '56', '3:0:0', '1', '-0.64', '101519', '26.70', '5.00', '152', '226', '332', '0.00', '0.00', '0.00\r\n']"
"['3450', '57', '3:0:0', '1', '-0.39', '101509', '26.70', '5.00', '152', '225', '332', '0.00', '0.00', '0.00\r\n']"
"['3450', '58', '3:0:0', '1', '-0.97', '101513', '26.70', '5.00', '151', '225', '331', '0.00', '0.00', '0.00\r\n']"
"['3450', '59', '3:0:0', '1', '-0.47', '101514', '26.70', '5.00', '151', '225', '331', '0.00', '0.00', '0.00\r\n']"
"['3450', '60', '3:0:0', '1', '-0.64', '101520', '26.70', '5.00', '150', '224', '331', '0.00', '0.00', '0.00\r\n']"
"['3450', '61', '3:0:0', '1', '-0.89', '101516', '26.70', '5.00', '151', '223', '331', '0.00', '0.00', '0.00\r\n']"
"['3450', '62', '3:0:0', '1', '-0.56', '101516', '26.70', '5.00', '152', '225', '330', '0.00', '0.00', '0.00\r\n']"
"['3450', '63', '3:0:0', '1', '0.11', '101513', '26.70', '5.00', '151', '225', '332', '0.00', '0.00', '0.00\r\n']"
"['3450', '64', '3:0:0', '1', '-0.39', '101516', '26.70', '5.00', '151', '224', '330', '0.00', '0.00', '0.00\r\n']"
"['3450', '65', '3:0:0', '1', '-0.39', '101510', '26.70', '5.00', '152', '225', '331', '0.00', '0.00', '0.00\r\n']"
"['3450', '66', '3:0:0', '1', '-0.39', '101510', '26.70', '5.00', '150', '224', '332', '0.00', '0.00', '0.00\r\n']"
"['3450', '67', '3:0:0', '1', '-0.81', '101514', '26.70', '5.00', '151', '225', '332', '0.00', '0.00', '0.00\r\n']"
"['3450', '68', '3:0:0', '1', '-0.72', '101514', '26.80', '5.00', '151', '225', '331', '0.00', '0.00', '0.00\r\n']"
"['3450', '69', '3:0:0', '1', '-0.72', '101509', '26.70', '5.00', '151', '225', '330', '0.00', '0.00', '0.00\r\n']"
"['3450', '70', '3:0:0', '1', '-0.31', '101508', '26.80', '5.00', '151', '224', '331', '0.00', '0.00', '0.00\r\n']"
"['3450', '71', '3:0:0', '1', '0.27', '101511', '26.80', '5.00', '152', '224', '332', '0.00', '0.00', '0.00\r\n']"
"['3450', '72', '3:0:0', '1', '-0.14', '101515', '26.80', '5.00', '151', '225', '331', '0.00', '0.00', '0.00\r\n']"
"['3450', '73', '3:0:0', '1', '-0.64', '101514', '26.80', '5.00', '152', '225', '331', '0.00', '0.00', '0.00\r\n']"
"['3450', '74', '3:0:0', '1', '-0.47', '101514', '26.80', '5.00', '151', '225', '332', '0.00', '0.00', '0.00\r\n']"
"['3450', '75', '3:0:0', '1', '-0.81', '101513', '26.80', '5.00', '151', '225', '331', '0.00', '0.00', '0.00\r\n']"
"['3450', '76', '3:0:0', '1', '-0.39', '101512', '26.80', '5.00', '151', '225', '332', '0.00', '0.00', '0.00\r\n']"
"['3450', '77', '3:0:0', '1', '-0.22', '101511', '26.80', '5.00', '151', '225', '332', '0.00', '0.00', '0.00\r\n']"
"['3450', '78', '3:0:0', '1', '-0.47', '101512', '26.80', '5.00', '151', '224', '331', '0.00', '0.00', '0.00\r\n']"
"['3450', '79', '3:0:0', '1', '-0.31', '101517', '26.80', '5.00', '150', '225', '331', '0.00', '0.00', '0.00\r\n']"
"['3450', '80', '3:0:0', '1', '-0.14', '101503', '26.80', '5.00', '150', '225', '332', '0.00', '0.00', '0.00\r\n']"
"['3450', '81', '3:0:0', '1', '-0.14', '101516', '26.80', '5.00', '151', '224', '332', '0.00', '0.00', '0.00\r\n']"
"['3450', '82', '3:0:0', '1', '-0.31', '101515', '26.80', '5.00', '152', '225', '332', '0.00', '0.00', '0.00\r\n']"
"['3450', '83', '3:0:0', '1', '-0.47', '101511', '26.80', '5.00', '151', '225', '330', '0.00', '0.00', '0.00\r\n']"
"['3450', '84', '3:0:0', '1', '0.36', '101511', '26.80', '5.00', '150', '226', '331', '0.00', '0.00', '0.00\r\n']"
"['3450', '85', '3:0:0', '1', '0.27', '101510', '26.80', '5.00', '152', '225', '331', '0.00', '0.00', '0.00\r\n']"
"['3450', '86', '3:0:0', '1', '-0.64', '101520', '26.80', '5.00', '152', '225', '331', '0.00', '0.00', '0.00\r\n']"
"['3450', '87', '3:0:0', '1', '-0.31', '101516', '26.80', '5.00', '150', '226', '331', '0.00', '0.00', '0.00\r\n']"
"['3450', '88', '3:0:0', '1', '-0.81', '101513', '26.80', '5.00', '150', '226', '332', '0.00', '0.00', '0.00\r\n']"
"['3450', '89', '3:0:0', '1', '-0.64', '101510', '26.80', '5.00', '150', '225', '331', '0.00', '0.00', '0.00\r\n']"
"['3450', '90', '3:0:0', '1', '-0.81', '101515', '26.80', '5.00', '149', '226', '332', '0.00', '0.00', '0.00\r\n']"
"['3450', '91', '3:0:0', '1', '0.19', '101509', '26.90', '5.00', '150', '226', '331', '0.00', '0.00', '0.00\r\n']"
"['3450', '92', '3:0:0', '1', '0.02', '101512', '26.90', '5.00', '150', '226', '330', '0.00', '0.00', '0.00\r\n']"
"['3450', '93', '3:0:0', '1', '-0.97', '101516', '26.90', '5.00', '150', '225', '330', '0.00', '0.00', '0.00\r\n']"
"['3450', '94', '3:0:0', '1', '-0.47', '101507', '26.90', '5.00', '149', '225', '331', '0.00', '0.00', '0.00\r\n']"
"['3450', '95', '3:0:0', '1', '-0.39', '101513', '26.90', '5.00', '148', '223', '331', '0.00', '0.00', '0.00\r\n']"
"['3450', '96', '3:0:0', '1', '0.27', '101513', '26.90', '5.00', '149', '224', '332', '0.00', '0.00', '0.00\r\n']"
"['3450', '97', '3:0:0', '1', '-0.47', '101509', '26.90', '5.00', '147', '219', '332', '0.00', '0.00', '0.00\r\n']"
"['3450', '98', '3:0:0', '1', '-0.06', '101519', '26.90', '5.00', '146', '219', '332', '0.00', '0.00', '0.00\r\n']"
"['3450', '99', '3:0:0', '1', '-0.47', '101514', '26.90', '5.00', '147', '220', '333', '0.00', '0.00', '0.00\r\n']"
"['3450', '100', '3:0:0', '1', '-0.64', '101510', '26.90', '5.00', '149', '220', '332', '0.00', '0.00', '0.00\r\n']"
"['3450', '101', '3:0:0', '1', '-0.56', '101514', '26.90', '5.00', '147', '219', '331', '0.00', '0.00', '0.00\r\n']"
"['3450', '102', '3:0:0', '1', '-0.39', '101517', '26.90', '5.00', '148', '219', '331', '0.00', '0.00', '0.00\r\n']"
"['3450', '103', '3:0:0', '1', '-0.56', '101516', '27.00', '5.00', '147', '221', '331', '0.00', '0.00', '0.00\r\n']"
"['3450', '104', '3:0:0', '1', '-0.39', '101515', '26.90', '5.00', '147', '220', '332', '0.00', '0.00', '0.00\r\n']"
"['3450', '105', '3:0:0', '1', '-0.56', '101515', '27.00', '5.00', '148', '220', '332', '0.00', '0.00', '0.00\r\n']"
"['3450', '106', '3:0:0', '1', '-0.47', '101518', '27.00', '5.00', '147', '220', '333', '0.00', '0.00', '0.00\r\n']"
"['3450', '107', '3:0:0', '1', '0.11', '101512', '27.00', '5.00', '148', '219', '332', '0.00', '0.00', '0.00\r\n']"
"['3450', '108', '3:0:0', '1', '-0.64', '101513', '27.00', '5.00', '148', '220', '333', '0.00', '0.00', '0.00\r\n']"
"['3450', '109', '3:0:0', '1', '-0.39', '101508', '27.00', '5.00', '148', '220', '332', '0.00', '0.00', '0.00\r\n']"
"['3450', '110', '3:0:0', '1', '-0.64', '101519', '27.00', '5.00', '148', '220', '332', '0.00', '0.00', '0.00\r\n']"
"['3450', '111', '3:0:0', '1', '-0.14', '101517', '27.00', '5.00', '147', '220', '332', '0.00', '0.00', '0.00\r\n']"
"['3450', '112', '3:0:0', '1', '-0.47', '101517', '27.00', '5.00', '147', '220', '332', '0.00', '0.00', '0.00\r\n']"
"['3450', '113', '3:0:0', '1', '-0.47', '101514', '27.00', '5.00', '147', '221', '332', '0.00', '0.00', '0.00\r\n']"
"['3450', '114', '3:0:0', '1', '-0.31', '101517', '27.00', '5.00', '148', '220', '333', '0.00', '0.00', '0.00\r\n']"
"['3450', '115', '3:0:0', '1', '-0.31', '101511', '27.00', '5.00', '147', '220', '331', '0.00', '0.00', '0.00\r\n']"
"['3450', '116', '3:0:0', '1', '-0.64', '101519', '27.00', '5.00', '147', '220', '332', '0.00', '0.00', '0.00\r\n']"
"['3450', '117', '3:0:0', '1', '-0.56', '101520', '27.00', '5.00', '147', '220', '331', '0.00', '0.00', '0.00\r\n']"
"['3450', '118', '3:0:0', '1', '-0.39', '101520', '27.00', '5.00', '147', '219', '332', '0.00', '0.00', '0.00\r\n']"
"['3450', '119', '3:0:0', '1', '-0.31', '101515', '27.00', '5.00', '148', '220', '330', '0.00', '0.00', '0.00\r\n']"
"['3450', '120', '3:0:0', '1', '-0.06', '101511', '27.00', '5.00', '147', '220', '333', '0.00', '0.00', '0.00\r\n']"
"['3450', '121', '3:0:0', '1', '-0.47', '101509', '27.00', '5.00', '148', '219', '331', '0.00', '0.00', '0.00\r\n']"
"['3450', '122', '3:0:0', '1', '-0.64', '101510', '27.00', '5.00', '148', '220', '330', '0.00', '0.00', '0.00\r\n']"
"['3450', '123', '3:0:0', '1', '-1.22', '101520', '27.00', '5.00', '147', '219', '332', '0.00', '0.00', '0.00\r\n']"
"['3450', '124', '3:0:0', '1', '-0.14', '101514', '27.00', '5.00', '149', '219', '333', '0.00', '0.00', '0.00\r\n']"
"['3450', '125', '3:0:0', '1', '-0.39', '101511', '27.00', '5.00', '150', '219', '334', '0.00', '0.00', '0.00\r\n']"
"['3450', '126', '3:0:0', '1', '0.19', '101511', '27.00', '5.00', '152', '219', '333', '0.00', '0.00', '0.00\r\n']"
"['3450', '127', '3:0:0', '1', '-0.47', '101514', '27.10', '5.00', '153', '219', '334', '0.00', '0.00', '0.00\r\n']"
"['3450', '128', '3:0:0', '1', '-0.56', '101520', '27.10', '5.00', '153', '220', '333', '0.00', '0.00', '0.00\r\n']"
"['3450', '129', '3:0:0', '1', '-0.31', '101512', '27.00', '5.00', '154', '219', '332', '0.00', '0.00', '0.00\r\n']"
"['3450', '130', '3:0:0', '1', '-0.06', '101518', '27.10', '5.00', '152', '219', '331', '0.00', '0.00', '0.00\r\n']"
"['3450', '131', '3:0:0', '1', '-0.14', '101514', '27.10', '5.00', '152', '219', '332', '0.00', '0.00', '0.00\r\n']"
"['3450', '132', '3:0:0', '1', '-0.31', '101509', '27.10', '5.00', '153', '218', '334', '0.00', '0.00', '0.00\r\n']"
"['3450', '133', '3:0:0', '1', '-0.81', '101514', '27.10', '5.00', '151', '219', '334', '0.00', '0.00', '0.00\r\n']"
"['3450', '134', '3:0:0', '1', '-1.06', '101520', '27.10', '5.00', '152', '219', '333', '0.00', '0.00', '0.00\r\n']"
"['3450', '135', '3:0:0', '1', '-0.39', '101510', '27.10', '5.00', '153', '219', '334', '0.00', '0.00', '0.00\r\n']"
"['3450', '136', '3:0:0', '1', '-0.39', '101510', '27.10', '5.00', '152', '219', '334', '0.00', '0.00', '0.00\r\n']"
"['3450', '137', '3:0:0', '1', '-0.31', '101515', '27.10', '5.00', '154', '220', '333', '0.00', '0.00', '0.00\r\n']"
"['3450', '138', '3:0:0', '1', '-0.56', '101513', '27.10', '5.00', '153', '218', '334', '0.00', '0.00', '0.00\r\n']"
"['3450', '139', '3:0:0', '1', '-0.56', '101512', '27.10', '5.00', '153', '219', '334', '0.00', '0.00', '0.00\r\n']"
"['3450', '140', '3:0:0', '1', '-0.81', '101515', '27.10', '5.00', '152', '220', '334', '0.00', '0.00', '0.00\r\n']"
"['3450', '141', '3:0:0', '1', '-0.39', '101515', '27.10', '5.00', '154', '219', '331', '0.00', '0.00', '0.00\r\n']"
"['3450', '142', '3:0:0', '1', '-0.47', '101519', '27.10', '5.00', '153', '219', '335', '0.00', '0.00', '0.00\r\n']"
"['3450', '143', '3:0:0', '1', '-0.31', '101518', '27.10', '5.00', '153', '219', '331', '0.00', '0.00', '0.00\r\n']"
"['3450', '144', '3:0:0', '1', '0.02', '101514', '27.10', '5.00', '153', '219', '333', '0.00', '0.00', '0.00\r\n']"
"['3450', '145', '3:0:0', '1', '-0.31', '101514', '27.10', '5.00', '153', '218', '333', '0.00', '0.00', '0.00\r\n']"
"['3450', '146', '3:0:0', '1', '-0.56', '101518', '27.10', '5.00', '152', '219', '333', '0.00', '0.00', '0.00\r\n']"
"['3450', '147', '3:0:0', '1', '-0.56', '101518', '27.10', '5.00', '154', '218', '332', '0.00', '0.00', '0.00\r\n']"
"['3450', '148', '3:0:0', '1', '0.19', '101518', '27.10', '5.00', '153', '220', '333', '0.00', '0.00', '0.00\r\n']"
"['3450', '149', '3:0:0', '1', '-0.97', '101511', '27.10', '5.00', '154', '219', '334', '0.00', '0.00', '0.00\r\n']"
"['3450', '150', '3:0:0', '1', '-0.72', '101517', '27.10', '5.00', '153', '219', '334', '0.00', '0.00', '0.00\r\n']"
"['3450', '151', '3:0:0', '1', '-0.39', '101518', '27.10', '5.00', '153', '219', '334', '0.00', '0.00', '0.00\r\n']"
"['3450', '152', '3:0:0', '1', '-0.39', '101519', '27.10', '5.00', '153', '219', '333', '0.00', '0.00', '0.00\r\n']"
